"UPC","UNITS","DOLLARS","iri_key","week","package","flavorscent","typeofgrain","pr","f","d","brand","vol_eq","price","price_pr","j"
"00-01-43000-01426",128,318.72,"1137132",1503,"BOX","HONEY ROASTED","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,2.49,0,1
"00-01-43000-01426",2,8.16,"651054",1516,"BOX","HONEY ROASTED","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.08,0,1
"00-01-43000-01426",6,23.94,"933727",1498,"BOX","HONEY ROASTED","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.99,0,1
"00-01-43000-01426",5,22.45,"244228",1510,"BOX","HONEY ROASTED","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.49,4.49,1
"00-01-43000-01426",9,31.47,"535728",1484,"BOX","HONEY ROASTED","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.49666666666667,3.49666666666667,1
"00-01-43000-01426",22,81.18,"284051",1499,"BOX","HONEY ROASTED","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.69,0,1
"00-01-43000-01427",17,67.83,"276392",1508,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.99,0,1
"00-01-43000-01427",15,61.2,"279219",1496,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.08,0,1
"00-01-43000-01427",14,42,"651520",1503,"BOX","HONEY ALMOND","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3,3,1
"00-01-43000-01427",10,49.9,"1130208",1507,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.99,0,1
"00-01-43000-01427",48,144,"204455",1507,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","2","POST HONEY BUNCHES OF OATS",1.1875,3,0,1
"00-01-43000-01427",88,226,"246859",1512,"BOX","HONEY ALMOND","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,2.56818181818182,2.56818181818182,1
"00-01-43000-01427",8,29.52,"255381",1493,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.69,0,1
"00-01-43000-01427",1,4.49,"257372",1480,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.49,0,1
"00-01-43000-01427",3,13.47,"243176",1499,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.49,0,1
"00-01-43000-01427",2,8.18,"659263",1529,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.09,0,1
"00-01-43000-01427",3,13.44,"643191",1529,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.48,0,1
"00-01-43000-01427",18,64.12,"1089689",1510,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.56222222222222,0,1
"00-01-43000-01427",16,59.04,"225757",1514,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.69,0,1
"00-01-43000-01427",17,44.08,"1082463",1498,"BOX","HONEY ALMOND","CORN WHEAT & OAT","1","A","2","POST HONEY BUNCHES OF OATS",1.1875,2.59294117647059,2.59294117647059,1
"00-01-43000-01427",18,57.42,"247923",1498,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.19,0,1
"00-01-43000-01427",8,27.12,"239035",1525,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,3.39,0,1
"00-01-43000-01427",3,14.67,"246266",1527,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.89,0,1
"00-01-43000-01427",18,86.22,"1130174",1512,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.79,0,1
"00-01-43000-01427",6,26.94,"291169",1527,"BOX","HONEY ALMOND","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,4.49,4.49,1
"00-01-43000-01427",11,58.19,"286680",1511,"BOX","HONEY ALMOND","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",1.1875,5.29,0,1
"00-01-43000-01786",4,15.16,"650756",1489,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,3.79,0,1
"00-01-43000-01786",3,12.57,"255452",1489,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,4.19,0,1
"00-01-43000-01786",3,11.07,"220690",1479,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,3.69,0,1
"00-01-43000-01786",1,3.05,"204307",1509,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,3.05,0,1
"00-01-43000-01786",3,11.07,"204353",1479,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,3.69,0,1
"00-01-43000-01786",2,7.98,"252154",1488,"BOX","MISSING","MULTI GRAIN","0","NONE","0","POST HONEY BUNCHES OF OATS",1.125,3.99,0,1
"00-01-43000-01786",2,5.74,"274114",1500,"BOX","MISSING","MULTI GRAIN","1","NONE","0","POST HONEY BUNCHES OF OATS",1.125,2.87,2.87,1
"00-01-43000-01786",3,8.79,"1082782",1523,"BOX","MISSING","MULTI GRAIN","1","NONE","0","POST HONEY BUNCHES OF OATS",1.125,2.93,2.93,1
"00-01-43000-01786",10,28.58,"264945",1501,"BOX","MISSING","MULTI GRAIN","1","A","0","POST HONEY BUNCHES OF OATS",1.125,2.858,2.858,1
"00-01-43000-02274",1,3.99,"271395",1481,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.99,0,1
"00-01-43000-02274",1,3.83,"200485",1492,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.83,0,1
"00-01-43000-02274",1,3.79,"648768",1500,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.79,0,1
"00-01-43000-02274",6,15,"400075",1493,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","B","0","POST SHREDDED WHEAT",0.8125,2.5,2.5,1
"00-01-43000-02274",1,4.39,"680725",1529,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,4.39,0,1
"00-01-43000-02274",1,2.99,"205066",1528,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,2.99,0,1
"00-01-43000-02274",2,7.36,"452539",1529,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.68,0,1
"00-01-43000-02274",2,7.78,"235834",1489,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","2","POST SHREDDED WHEAT",0.8125,3.89,0,1
"00-01-43000-02274",1,3.99,"244371",1495,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.99,0,1
"00-01-43000-02274",1,3.07,"269827",1530,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","0","POST SHREDDED WHEAT",0.8125,3.07,3.07,1
"00-01-43000-02274",16,31.17,"1087926",1512,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","B","0","POST SHREDDED WHEAT",0.8125,1.948125,1.948125,1
"00-01-43000-02274",2,7.98,"235834",1501,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,3.99,0,1
"00-01-43000-02274",5,18.95,"1083255",1493,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","2","POST SHREDDED WHEAT",0.8125,3.79,3.79,1
"00-01-43000-02274",2,5.98,"241977",1526,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","POST SHREDDED WHEAT",0.8125,2.99,0,1
"00-01-43000-02329",15,59.85,"210830",1488,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.99,0,1
"00-01-43000-02329",2,7.76,"688612",1503,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.88,0,1
"00-01-43000-02329",4,15.96,"229054",1515,"BOX","VANILLA","GRANOLA","1","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.99,3.99,1
"00-01-43000-02329",4,15.56,"935027",1498,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.89,0,1
"00-01-43000-02329",2,8.18,"273081",1501,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,4.09,0,1
"00-01-43000-02329",4,15.56,"935027",1499,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.89,0,1
"00-01-43000-02329",1,3.89,"410992",1530,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.89,0,1
"00-01-43000-02329",1,2.66,"278667",1507,"BOX","VANILLA","GRANOLA","1","A","0","POST TRAIL MIX CRUNCH",1.0625,2.66,2.66,1
"00-01-43000-02329",7,12.25,"684796",1483,"BOX","VANILLA","GRANOLA","1","B","0","POST TRAIL MIX CRUNCH",1.0625,1.75,1.75,1
"00-01-43000-02329",1,4.29,"213133",1507,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,4.29,0,1
"00-01-43000-02329",3,13.47,"1130231",1520,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,4.49,0,1
"00-01-43000-02329",3,10.47,"933721",1484,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.49,0,1
"00-01-43000-02329",4,15.96,"243400",1517,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.99,0,1
"00-01-43000-02329",2,5,"669946",1494,"BOX","VANILLA","GRANOLA","1","NONE","0","POST TRAIL MIX CRUNCH",1.0625,2.5,2.5,1
"00-01-43000-02329",2,5,"656987",1486,"BOX","VANILLA","GRANOLA","1","A","0","POST TRAIL MIX CRUNCH",1.0625,2.5,2.5,1
"00-01-43000-02329",4,14.76,"214088",1529,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.69,0,1
"00-01-43000-02329",1,3.69,"271803",1483,"BOX","VANILLA","GRANOLA","0","NONE","0","POST TRAIL MIX CRUNCH",1.0625,3.69,0,1
"00-01-43000-02336",3,10.08,"652916",1501,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,3.36,3.36,1
"00-01-43000-02336",1,3.69,"689038",1509,"BOX","CHOCOLATE","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,3.69,0,1
"00-01-43000-02336",3,11.07,"270265",1517,"BOX","CHOCOLATE","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,3.69,0,1
"00-01-43000-02336",7,14,"268221",1500,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","A+","0","POST HONEY BUNCHES OF OATS",0.9063,2,2,1
"00-01-43000-02336",21,42,"200635",1500,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,2,2,1
"00-01-43000-02336",2,6.98,"239571",1516,"BOX","CHOCOLATE","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,3.49,0,1
"00-01-43000-02336",9,19.31,"266131",1484,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,2.14555555555556,2.14555555555556,1
"00-01-43000-02336",5,19.15,"279300",1519,"BOX","CHOCOLATE","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,3.83,0,1
"00-01-43000-02336",1,2.85,"648604",1502,"BOX","CHOCOLATE","CORN WHEAT & OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,2.85,0,1
"00-01-43000-02336",4,10,"533482",1521,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","NONE","1","POST HONEY BUNCHES OF OATS",0.9063,2.5,2.5,1
"00-01-43000-02336",9,14.76,"285022",1525,"BOX","CHOCOLATE","CORN WHEAT & OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.9063,1.64,1.64,1
"00-01-43000-02390",1,3.99,"1083255",1489,"BOX","MISSING","WHOLE GRAIN WHEAT","1","A","0","POST LIVE ACTIVE",0.8125,3.99,3.99,1
"00-01-43000-02390",4,8,"276604",1515,"BOX","MISSING","WHOLE GRAIN WHEAT","1","NONE","0","POST LIVE ACTIVE",0.8125,2,2,1
"00-01-43000-02390",2,7.98,"287157",1510,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,3.99,0,1
"00-01-43000-02390",2,7.98,"220714",1506,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,3.99,0,1
"00-01-43000-02390",1,4.49,"932209",1518,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,4.49,0,1
"00-01-43000-02390",6,15,"235795",1512,"BOX","MISSING","WHOLE GRAIN WHEAT","1","NONE","0","POST LIVE ACTIVE",0.8125,2.5,2.5,1
"00-01-43000-02390",1,2.49,"1104266",1511,"BOX","MISSING","WHOLE GRAIN WHEAT","1","B","0","POST LIVE ACTIVE",0.8125,2.49,2.49,1
"00-01-43000-02390",5,16.95,"204455",1502,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,3.39,0,1
"00-01-43000-02390",11,21.96,"647836",1514,"BOX","MISSING","WHOLE GRAIN WHEAT","1","A","0","POST LIVE ACTIVE",0.8125,1.99636363636364,1.99636363636364,1
"00-01-43000-02390",2,9.18,"1130155",1522,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,4.59,0,1
"00-01-43000-02390",2,6.98,"651403",1506,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,3.49,0,1
"00-01-43000-02390",2,8.98,"671367",1494,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,4.49,0,1
"00-01-43000-02390",2,7.58,"934439",1486,"BOX","MISSING","WHOLE GRAIN WHEAT","0","NONE","0","POST LIVE ACTIVE",0.8125,3.79,0,1
"00-01-43000-02648",4,8,"216210",1513,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",1.1563,2,0,1
"00-01-43000-02648",1,5.19,"237824",1515,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",1.1563,5.19,0,1
"00-01-43000-10521",32,72,"284532",1495,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","A","2","POST GRAPE NUTS",1.5,2.25,2.25,1
"00-01-43000-10521",4,13.92,"240692",1484,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,3.48,0,1
"00-01-43000-10521",3,11.37,"251185",1497,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,3.79,0,1
"00-01-43000-10521",2,8.58,"278515",1482,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.29,0,1
"00-01-43000-10521",4,15.96,"286605",1513,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,3.99,0,1
"00-01-43000-10521",13,38.87,"271172",1482,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,2.99,0,1
"00-01-43000-10521",5,21.95,"274897",1480,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.39,0,1
"00-01-43000-10521",8,33.2,"654104",1505,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.15,0,1
"00-01-43000-10521",12,46.56,"290625",1511,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,3.88,0,1
"00-01-43000-10521",1,4.39,"263066",1523,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.39,0,1
"00-01-43000-10521",5,20.45,"659902",1527,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.09,0,1
"00-01-43000-10521",7,21,"688857",1511,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","A+","0","POST GRAPE NUTS",1.5,3,3,1
"00-01-43000-10521",4,18.76,"206607",1529,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.5,4.69,0,1
"00-01-43000-10531",4,23.96,"272291",1514,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",4,5.99,0,1
"00-01-43000-10531",3,15.69,"232175",1490,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",4,5.23,0,1
"00-01-43000-10540",4,17.96,"205282",1520,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","NONE","0","POST GRAPE NUTS",2,4.49,4.49,1
"00-01-43000-10540",8,45.52,"6001031",1514,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",2,5.69,0,1
"00-01-43000-10540",15,74.85,"228820",1484,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",2,4.99,0,1
"00-01-43000-10540",2,9.98,"292072",1493,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",2,4.99,0,1
"00-01-43000-10540",8,28,"264413",1493,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","NONE","0","POST GRAPE NUTS",2,3.5,3.5,1
"00-01-43000-10540",99,222.75,"657280",1528,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","A","0","POST GRAPE NUTS",2,2.25,2.25,1
"00-01-43000-10540",12,52.56,"1133995",1528,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",2,4.38,0,1
"00-01-43000-10910",2,7.98,"934088",1513,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.125,3.99,0,1
"00-01-43000-10910",7,27.86,"288222",1485,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.125,3.98,0,1
"00-01-43000-10910",6,19.74,"285430",1487,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.125,3.29,0,1
"00-01-43000-10910",6,16.78,"687183",1483,"BOX","REGULAR","WHOLE GRN WHT & BRLY","1","B","0","POST GRAPE NUTS",1.125,2.79666666666667,2.79666666666667,1
"00-01-43000-10910",6,21.54,"647426",1486,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",1.125,3.59,0,1
"00-01-43000-10934",5,17.95,"269805",1504,"BOX","REGULAR","WHOLE GRN WHT & BRLY","0","NONE","0","POST GRAPE NUTS",0.875,3.59,0,1
"00-01-43000-11161",1,3.48,"642757",1489,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",1.1331,3.48,0,1
"00-01-43000-11171",17,58.65,"1108292",1511,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",0.9063,3.45,0,1
"00-01-43000-11171",5,17.95,"933727",1500,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",0.9063,3.59,0,1
"00-01-43000-11171",26,51.9,"535359",1504,"BOX","HONEY","OAT AND CORN","1","A","0","POST HONEYCOMB",0.9063,1.99615384615385,1.99615384615385,1
"00-01-43000-11171",2,5.63,"237354",1510,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",0.9063,2.815,0,1
"00-01-43000-11181",26,71.5,"648236",1523,"BOX","HONEY","OAT AND CORN","1","NONE","0","POST HONEYCOMB",1.1563,2.75,2.75,1
"00-01-43000-11181",3,9.57,"671426",1493,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",1.1563,3.19,0,1
"00-01-43000-11181",2,7.9,"237573",1500,"BOX","HONEY","OAT AND CORN","0","NONE","0","POST HONEYCOMB",1.1563,3.95,0,1
"00-01-43000-11221",4,12.32,"256420",1517,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.08,0,1
"00-01-43000-11221",6,23.94,"200272",1526,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.99,0,1
"00-01-43000-11221",5,18.45,"647836",1498,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.69,0,1
"00-01-43000-11221",2,8.98,"204594",1518,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.49,0,1
"00-01-43000-11221",3,12.84,"281761",1496,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.28,0,1
"00-01-43000-11221",1,4.49,"227725",1490,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.49,0,1
"00-01-43000-11221",13,32.5,"286540",1525,"BOX","HONEY","WHOLE GRAIN OAT","1","B","0","POST HONEY BUNCHES OF OATS",0.8125,2.5,2.5,1
"00-01-43000-11221",11,43.89,"252570",1487,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.99,0,1
"00-01-43000-11221",13,32.5,"278738",1492,"BOX","HONEY","WHOLE GRAIN OAT","1","B","0","POST HONEY BUNCHES OF OATS",0.8125,2.5,2.5,1
"00-01-43000-11221",6,19.32,"284489",1510,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.22,0,1
"00-01-43000-11221",8,28,"255601",1523,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.5,0,1
"00-01-43000-11221",1,3.99,"535326",1492,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.99,0,1
"00-01-43000-11230",12,17.88,"219926",1483,"BOX","HONEY ROASTED","CORN WHEAT & OAT","1","A+","0","POST HONEY BUNCHES OF OATS",1,1.49,1.49,1
"00-01-43000-11240",1,2,"264605",1489,"BOX","HONEY ALMOND","WHOLE GRAIN OAT","1","A","0","POST HONEY BUNCHES OF OATS",1,2,2,1
"00-01-43000-11275",2,7.78,"284705",1510,"BOX","HONEY","WHOLE GRAIN OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.89,3.89,1
"00-01-43000-11275",1,4.39,"295069",1496,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.39,0,1
"00-01-43000-11275",1,4.19,"293283",1489,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.19,0,1
"00-01-43000-11275",8,24,"236396",1525,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3,0,1
"00-01-43000-11275",5,17.45,"262847",1495,"BOX","HONEY","WHOLE GRAIN OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.49,3.49,1
"00-01-43000-11275",1,3.39,"1083255",1518,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.39,0,1
"00-01-43000-11275",6,18.9,"661566",1501,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.15,0,1
"00-01-43000-11275",7,17.5,"648374",1487,"BOX","HONEY","WHOLE GRAIN OAT","1","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,2.5,2.5,1
"00-01-43000-11275",3,12.27,"648761",1525,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,4.09,0,1
"00-01-43000-11275",2,7.98,"291169",1528,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,3.99,0,1
"00-01-43000-11275",5,14.95,"225530",1488,"BOX","HONEY","WHOLE GRAIN OAT","0","NONE","0","POST HONEY BUNCHES OF OATS",0.8125,2.99,0,1
"00-01-43000-11412",4,19.32,"648174",1507,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",2.9375,4.83,0,1
"00-01-43000-11460",18,35.5,"200297",1513,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","1","A","0","POST RAISIN BRAN",1.25,1.97222222222222,1.97222222222222,1
"00-01-43000-11460",4,10,"534466",1489,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","1","NONE","0","POST RAISIN BRAN",1.25,2.5,2.5,1
"00-01-43000-11460",1,3.99,"537040",1509,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",1.25,3.99,0,1
"00-01-43000-11460",12,41.88,"259335",1485,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",1.25,3.49,0,1
"00-01-43000-11460",10,16.68,"689010",1525,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","1","NONE","0","POST RAISIN BRAN",1.25,1.668,1.668,1
"00-01-43000-11460",6,25.74,"656774",1528,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",1.25,4.29,0,1
"00-01-43000-11460",2,7.16,"288222",1529,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",1.25,3.58,0,1
"00-01-43000-11460",1,3.99,"220476",1521,"BOX","RAISIN BRAN","WHOLE GRAN WHT & BRN","0","NONE","0","POST RAISIN BRAN",1.25,3.99,0,1
